Proyecto,Fecha,Planificado,Registrado,Diferencia,Estado
,02/06/2023,0.00,17.07,-17.07,Activo
,08/05/2023,0.00,11.92,-11.92,Activo
,12/04/2023,0.00,9.67,-9.67,Activo
,04/07/2023,0.00,9.00,-9.00,Activo
,11/01/2023,0.00,12.50,-12.50,Activo
,26/07/2023,0.00,24.15,-24.15,Activo
,14/02/2023,0.00,12.25,-12.25,Activo
,12/05/2023,0.00,7.50,-7.50,Activo
,17/02/2023,0.00,9.33,-9.33,Activo
,05/01/2023,0.00,20.33,-20.33,Activo
,20/02/2023,0.00,17.08,-17.08,Activo
,15/05/2023,0.00,12.92,-12.92,Activo
,16/03/2023,0.00,9.00,-9.00,Activo
,03/04/2023,0.00,11.33,-11.33,Activo
,14/06/2023,0.00,23.75,-23.75,Activo
,01/02/2023,0.00,9.08,-9.08,Activo
,24/01/2023,0.00,14.17,-14.17,Activo
,25/04/2023,0.00,11.00,-11.00,Activo
,28/04/2023,0.00,26.58,-26.58,Activo
,27/01/2023,0.00,9.33,-9.33,Activo
,07/07/2023,0.00,25.00,-25.00,Activo
,10/03/2023,0.00,12.00,-12.00,Activo
,28/06/2023,0.00,26.50,-26.50,Activo
,24/05/2023,0.00,14.25,-14.25,Activo
,07/06/2023,0.00,9.00,-9.00,Activo
,06/02/2023,0.00,14.33,-14.33,Activo
,23/01/2023,0.00,12.87,-12.87,Activo
,27/03/2023,0.00,10.50,-10.50,Activo
,12/06/2023,0.00,24.50,-24.50,Activo
,06/03/2023,0.00,21.33,-21.33,Activo
,02/01/2023,0.00,8.83,-8.83,Activo
,18/01/2023,0.00,18.25,-18.25,Activo
,28/07/2023,0.00,11.00,-11.00,Activo
,23/02/2023,0.00,8.08,-8.08,Activo
,19/04/2023,0.00,21.00,-21.00,Activo
,21/07/2023,0.00,33.00,-33.00,Activo
,20/03/2023,0.00,12.08,-12.08,Activo
,16/06/2023,0.00,9.50,-9.50,Activo
,09/01/2023,0.00,6.67,-6.67,Activo
,15/03/2023,0.00,11.25,-11.25,Activo
,21/06/2023,0.00,16.92,-16.92,Activo
,06/01/2023,0.00,20.58,-20.58,Activo
,19/05/2023,0.00,5.25,-5.25,Activo
,20/04/2023,0.00,8.58,-8.58,Activo
,23/03/2023,0.00,9.67,-9.67,Activo
,27/04/2023,0.00,23.30,-23.30,Activo
,25/07/2023,0.00,32.33,-32.33,Activo
,03/07/2023,0.00,0.50,-0.50,Activo
,20/06/2023,0.00,11.23,-11.23,Activo
,31/01/2023,0.00,10.08,-10.08,Activo
,24/07/2023,0.00,34.00,-34.00,Activo
,19/07/2023,0.00,31.00,-31.00,Activo
,03/03/2023,0.00,16.33,-16.33,Activo
,24/04/2023,0.00,7.50,-7.50,Activo
,26/01/2023,0.00,10.67,-10.67,Activo
,02/02/2023,0.00,12.58,-12.58,Activo
,15/06/2023,0.00,10.33,-10.33,Activo
,27/02/2023,0.00,6.67,-6.67,Activo
,20/01/2023,0.00,12.25,-12.25,Activo
,28/03/2023,0.00,8.58,-8.58,Activo
,04/08/2023,0.00,11.53,-11.53,Activo
,11/05/2023,0.00,7.75,-7.75,Activo
,01/08/2023,0.00,18.50,-18.50,Activo
,03/05/2023,0.00,31.00,-31.00,Activo
,24/02/2023,0.00,10.50,-10.50,Activo
,04/05/2023,0.00,10.00,-10.00,Activo
,14/03/2023,0.00,12.08,-12.08,Activo
,06/06/2023,0.00,6.00,-6.00,Activo
,28/02/2023,0.00,11.08,-11.08,Activo
,21/04/2023,0.00,13.87,-13.87,Activo
,23/05/2023,0.00,9.50,-9.50,Activo
,16/05/2023,0.00,24.42,-24.42,Activo
,22/02/2023,0.00,20.00,-20.00,Activo
,03/02/2023,0.00,11.75,-11.75,Activo
,04/04/2023,0.00,9.00,-9.00,Activo
,03/01/2023,0.00,17.83,-17.83,Activo
,31/03/2023,0.00,17.50,-17.50,Activo
,13/06/2023,0.00,22.50,-22.50,Activo
,02/03/2023,0.00,6.58,-6.58,Activo
,15/02/2023,0.00,8.25,-8.25,Activo
,22/06/2023,0.00,13.50,-13.50,Activo
,11/04/2023,0.00,6.83,-6.83,Activo
,24/03/2023,0.00,1.25,-1.25,Activo
,19/06/2023,0.00,10.17,-10.17,Activo
,29/05/2023,0.00,24.33,-24.33,Activo
,09/02/2023,0.00,11.58,-11.58,Activo
,13/01/2023,0.00,8.87,-8.87,Activo
,10/01/2023,0.00,17.33,-17.33,Activo
,18/07/2023,0.00,33.00,-33.00,Activo
,12/07/2023,0.00,35.50,-35.50,Activo
,14/04/2023,0.00,9.50,-9.50,Activo
,16/01/2023,0.00,17.00,-17.00,Activo
,21/03/2023,0.00,26.50,-26.50,Activo
,19/01/2023,0.00,18.47,-18.47,Activo
,17/04/2023,0.00,19.35,-19.35,Activo
,31/07/2023,0.00,14.92,-14.92,Activo
PM - BI Crashlytics -20230301-009 - Banco Industrial,,0.00,12.03,-12.03,Activo
,28/07/2023,0.00,5.00,-5.00,Activo
,31/07/2023,0.00,1.00,-1.00,Activo
,02/06/2023,0.00,3.00,-3.00,Activo
,05/06/2023,0.00,3.03,-3.03,Activo
PM - TR - Corrección IOS transferencia de datos - Banco Industrial,,0.00,0.83,-0.83,Activo
,14/06/2023,0.00,0.83,-0.83,Activo
PMO - No Facturable - Tribal Worldwide,,0.00,24.58,-24.58,Activo
,12/01/2023,0.00,1.75,-1.75,Activo
,22/05/2023,0.00,3.50,-3.50,Activo
,07/02/2023,0.00,1.00,-1.00,Activo
,13/03/2023,0.00,0.75,-0.75,Activo
,12/04/2023,0.00,1.00,-1.00,Activo
,02/01/2023,0.00,0.33,-0.33,Activo
,02/02/2023,0.00,3.25,-3.25,Activo
,23/01/2023,0.00,1.50,-1.50,Activo
,26/01/2023,0.00,1.25,-1.25,Activo
,09/02/2023,0.00,1.00,-1.00,Activo
,11/04/2023,0.00,1.00,-1.00,Activo
,09/01/2023,0.00,1.50,-1.50,Activo
,20/04/2023,0.00,1.00,-1.00,Activo
,19/01/2023,0.00,3.25,-3.25,Activo
,17/04/2023,0.00,1.50,-1.50,Activo
,21/03/2023,0.00,1.00,-1.00,Activo
Sigma - Onboarding Tarjeta de Crédito Cliente - Banco Industrial,,0.00,865.37,-865.37,Activo
,13/07/2023,0.00,22.32,-22.32,Activo
,03/02/2023,0.00,11.33,-11.33,Activo
,20/01/2023,0.00,2.63,-2.63,Activo
,08/07/2023,0.00,2.00,-2.00,Activo
,29/06/2023,0.00,13.00,-13.00,Activo
,28/04/2023,0.00,5.00,-5.00,Activo
,25/05/2023,0.00,8.00,-8.00,Activo
,04/07/2023,0.00,13.42,-13.42,Activo
,27/01/2023,0.00,8.00,-8.00,Activo
,24/02/2023,0.00,4.05,-4.05,Activo
,01/08/2023,0.00,6.00,-6.00,Activo
,30/05/2023,0.00,8.00,-8.00,Activo
,04/04/2023,0.00,4.48,-4.48,Activo
,07/02/2023,0.00,5.08,-5.08,Activo
,15/02/2023,0.00,3.50,-3.50,Activo
,01/06/2023,0.00,12.75,-12.75,Activo
,03/03/2023,0.00,2.50,-2.50,Activo
,10/07/2023,0.00,14.75,-14.75,Activo
,05/07/2023,0.00,16.37,-16.37,Activo
,21/07/2023,0.00,17.62,-17.62,Activo
,19/05/2023,0.00,8.88,-8.88,Activo
,05/06/2023,0.00,8.00,-8.00,Activo
,23/02/2023,0.00,3.07,-3.07,Activo
,14/07/2023,0.00,11.00,-11.00,Activo
,02/02/2023,0.00,16.50,-16.50,Activo
,27/02/2023,0.00,15.47,-15.47,Activo
,04/08/2023,0.00,8.00,-8.00,Activo
,26/07/2023,0.00,14.25,-14.25,Activo
,12/01/2023,0.00,4.00,-4.00,Activo
,07/07/2023,0.00,19.65,-19.65,Activo
,21/02/2023,0.00,3.50,-3.50,Activo
,08/02/2023,0.00,16.83,-16.83,Activo
,03/04/2023,0.00,4.00,-4.00,Activo
,01/03/2023,0.00,8.65,-8.65,Activo
,14/02/2023,0.00,3.50,-3.50,Activo
,31/05/2023,0.00,8.75,-8.75,Activo
,31/01/2023,0.00,14.47,-14.47,Activo
,08/06/2023,0.00,4.02,-4.02,Activo
,17/07/2023,0.00,15.30,-15.30,Activo
,23/03/2023,0.00,0.00,0.00,Activo
,21/06/2023,0.00,11.58,-11.58,Activo
,18/05/2023,0.00,5.33,-5.33,Activo
,27/06/2023,0.00,11.75,-11.75,Activo
,01/02/2023,0.00,15.50,-15.50,Activo
,22/02/2023,0.00,3.17,-3.17,Activo
,23/05/2023,0.00,2.15,-2.15,Activo
,06/06/2023,0.00,4.25,-4.25,Activo
,27/07/2023,0.00,14.33,-14.33,Activo
,11/07/2023,0.00,8.28,-8.28,Activo
,10/02/2023,0.00,14.80,-14.80,Activo
,13/01/2023,0.00,2.00,-2.00,Activo
,20/07/2023,0.00,17.65,-17.65,Activo
,23/06/2023,0.00,8.67,-8.67,Activo
,13/02/2023,0.00,8.00,-8.00,Activo
,19/07/2023,0.00,17.40,-17.40,Activo
,20/06/2023,0.00,15.00,-15.00,Activo
,24/07/2023,0.00,1.75,-1.75,Activo
,15/06/2023,0.00,18.60,-18.60,Activo
,14/06/2023,0.00,10.92,-10.92,Activo
,26/04/2023,0.00,9.50,-9.50,Activo
,09/06/2023,0.00,1.98,-1.98,Activo
,03/08/2023,0.00,15.18,-15.18,Activo
,09/01/2023,0.00,1.00,-1.00,Activo
,25/01/2023,0.00,14.17,-14.17,Activo
,30/01/2023,0.00,15.50,-15.50,Activo
,26/06/2023,0.00,7.47,-7.47,Activo
,02/08/2023,0.00,7.77,-7.77,Activo
,28/06/2023,0.00,11.00,-11.00,Activo
,16/02/2023,0.00,4.87,-4.87,Activo
,26/05/2023,0.00,8.00,-8.00,Activo
,22/06/2023,0.00,13.62,-13.62,Activo
,07/06/2023,0.00,6.50,-6.50,Activo
,18/07/2023,0.00,13.50,-13.50,Activo
,02/03/2023,0.00,7.47,-7.47,Activo
,12/07/2023,0.00,22.98,-22.98,Activo
,31/07/2023,0.00,13.40,-13.40,Activo
,26/01/2023,0.00,18.90,-18.90,Activo
,09/02/2023,0.00,13.17,-13.17,Activo
,16/06/2023,0.00,14.75,-14.75,Activo
,28/02/2023,0.00,5.95,-5.95,Activo
,10/01/2023,0.00,3.00,-3.00,Activo
,06/07/2023,0.00,19.08,-19.08,Activo
,06/02/2023,0.00,15.67,-15.67,Activo
,27/04/2023,0.00,5.00,-5.00,Activo
,19/06/2023,0.00,13.25,-13.25,Activo
,25/07/2023,0.00,1.00,-1.00,Activo
,28/07/2023,0.00,9.25,-9.25,Activo
,15/03/2023,0.00,0.93,-0.93,Activo
,13/06/2023,0.00,11.75,-11.75,Activo
Sigma - Operativo Facturable - Banco Industrial,,0.00,2853.30,-2853.30,Activo
,12/05/2023,0.00,31.62,-31.62,Activo
,24/04/2023,0.00,31.47,-31.47,Activo
,03/04/2023,0.00,12.60,-12.60,Activo
,20/03/2023,0.00,12.33,-12.33,Activo
,16/06/2023,0.00,14.02,-14.02,Activo
,25/07/2023,0.00,33.27,-33.27,Activo
,19/04/2023,0.00,10.52,-10.52,Activo
,04/07/2023,0.00,8.88,-8.88,Activo
,21/06/2023,0.00,15.35,-15.35,Activo
,11/01/2023,0.00,24.00,-24.00,Activo
,06/01/2023,0.00,15.25,-15.25,Activo
,27/01/2023,0.00,7.52,-7.52,Activo
,15/03/2023,0.00,16.97,-16.97,Activo
,24/03/2023,0.00,19.97,-19.97,Activo
,23/01/2023,0.00,26.29,-26.29,Activo
,20/02/2023,0.00,12.98,-12.98,Activo
,28/04/2023,0.00,30.63,-30.63,Activo
,04/08/2023,0.00,25.90,-25.90,Activo
,28/06/2023,0.00,22.40,-22.40,Activo
,27/02/2023,0.00,6.75,-6.75,Activo
,15/02/2023,0.00,11.12,-11.12,Activo
,18/01/2023,0.00,23.61,-23.61,Activo
,13/07/2023,0.00,10.55,-10.55,Activo
,02/02/2023,0.00,17.63,-17.63,Activo
,06/03/2023,0.00,8.07,-8.07,Activo
,23/02/2023,0.00,20.40,-20.40,Activo
,20/01/2023,0.00,25.15,-25.15,Activo
,20/04/2023,0.00,6.25,-6.25,Activo
,03/05/2023,0.00,45.80,-45.80,Activo
,16/05/2023,0.00,27.65,-27.65,Activo
,07/06/2023,0.00,14.95,-14.95,Activo
,24/05/2023,0.00,26.05,-26.05,Activo
,01/08/2023,0.00,30.82,-30.82,Activo
,12/04/2023,0.00,13.88,-13.88,Activo
,28/03/2023,0.00,20.63,-20.63,Activo
,19/05/2023,0.00,25.17,-25.17,Activo
,24/02/2023,0.00,19.07,-19.07,Activo
,12/06/2023,0.00,28.10,-28.10,Activo
,09/01/2023,0.00,12.17,-12.17,Activo
,21/07/2023,0.00,12.73,-12.73,Activo
,24/07/2023,0.00,36.27,-36.27,Activo
,03/03/2023,0.00,11.23,-11.23,Activo
,05/01/2023,0.00,15.18,-15.18,Activo
,16/03/2023,0.00,11.07,-11.07,Activo
,15/06/2023,0.00,7.27,-7.27,Activo
,24/01/2023,0.00,24.42,-24.42,Activo
,08/05/2023,0.00,14.00,-14.00,Activo
,23/03/2023,0.00,24.30,-24.30,Activo
,25/04/2023,0.00,36.13,-36.13,Activo
,12/01/2023,0.00,15.92,-15.92,Activo
,03/08/2023,0.00,22.42,-22.42,Activo
,17/07/2023,0.00,11.27,-11.27,Activo
,26/07/2023,0.00,24.28,-24.28,Activo
,25/05/2023,0.00,18.32,-18.32,Activo
,07/02/2023,0.00,16.65,-16.65,Activo
,31/01/2023,0.00,11.83,-11.83,Activo
,13/04/2023,0.00,14.53,-14.53,Activo
,18/05/2023,0.00,27.95,-27.95,Activo
,05/06/2023,0.00,9.08,-9.08,Activo
,10/03/2023,0.00,11.97,-11.97,Activo
,14/07/2023,0.00,24.25,-24.25,Activo
,27/06/2023,0.00,16.92,-16.92,Activo
,07/07/2023,0.00,10.68,-10.68,Activo
,07/03/2023,0.00,7.37,-7.37,Activo
,15/05/2023,0.00,29.98,-29.98,Activo
,08/06/2023,0.00,23.65,-23.65,Activo
,02/01/2023,0.00,0.67,-0.67,Activo
,20/07/2023,0.00,14.07,-14.07,Activo
,22/04/2023,0.00,11.50,-11.50,Activo
,29/03/2023,0.00,22.32,-22.32,Activo
,31/05/2023,0.00,14.82,-14.82,Activo
,14/02/2023,0.00,11.72,-11.72,Activo
,17/02/2023,0.00,9.43,-9.43,Activo
,30/01/2023,0.00,11.25,-11.25,Activo
,13/02/2023,0.00,10.48,-10.48,Activo
,04/01/2023,0.00,8.09,-8.09,Activo
,25/01/2023,0.00,26.63,-26.63,Activo
,18/07/2023,0.00,8.50,-8.50,Activo
,01/03/2023,0.00,12.71,-12.71,Activo
,17/03/2023,0.00,12.65,-12.65,Activo
,08/02/2023,0.00,13.90,-13.90,Activo
,02/06/2023,0.00,23.33,-23.33,Activo
,05/05/2023,0.00,34.99,-34.99,Activo
,06/07/2023,0.00,4.28,-4.28,Activo
,13/03/2023,0.00,18.85,-18.85,Activo
,01/02/2023,0.00,17.08,-17.08,Activo
,09/05/2023,0.00,29.88,-29.88,Activo
,14/06/2023,0.00,13.08,-13.08,Activo
,11/07/2023,0.00,17.72,-17.72,Activo
,10/05/2023,0.00,30.80,-30.80,Activo
,08/03/2023,0.00,15.93,-15.93,Activo
,10/04/2023,0.00,11.25,-11.25,Activo
,09/06/2023,0.00,24.48,-24.48,Activo
,05/04/2023,0.00,5.12,-5.12,Activo
,26/06/2023,0.00,30.80,-30.80,Activo
,22/05/2023,0.00,22.67,-22.67,Activo
,02/05/2023,0.00,33.63,-33.63,Activo
,17/05/2023,0.00,30.67,-30.67,Activo
,17/01/2023,0.00,21.32,-21.32,Activo
,21/02/2023,0.00,15.52,-15.52,Activo
,10/02/2023,0.00,5.87,-5.87,Activo
,23/06/2023,0.00,26.50,-26.50,Activo
,10/07/2023,0.00,20.65,-20.65,Activo
,14/03/2023,0.00,18.42,-18.42,Activo
,27/07/2023,0.00,24.07,-24.07,Activo
,05/07/2023,0.00,8.42,-8.42,Activo
,09/03/2023,0.00,12.07,-12.07,Activo
,30/03/2023,0.00,15.75,-15.75,Activo
,22/03/2023,0.00,14.57,-14.57,Activo
,26/04/2023,0.00,32.92,-32.92,Activo
,18/04/2023,0.00,17.08,-17.08,Activo
,01/06/2023,0.00,18.25,-18.25,Activo
,21/03/2023,0.00,21.43,-21.43,Activo
,26/01/2023,0.00,23.78,-23.78,Activo
,19/07/2023,0.00,12.27,-12.27,Activo
,03/07/2023,0.00,8.00,-8.00,Activo
,20/06/2023,0.00,56.00,-56.00,Activo
,04/04/2023,0.00,9.60,-9.60,Activo
,29/05/2023,0.00,29.93,-29.93,Activo
,02/03/2023,0.00,11.88,-11.88,Activo
,11/05/2023,0.00,29.70,-29.70,Activo
,13/06/2023,0.00,17.68,-17.68,Activo
,19/01/2023,0.00,17.75,-17.75,Activo
,03/01/2023,0.00,0.50,-0.50,Activo
,16/02/2023,0.00,14.53,-14.53,Activo
,29/06/2023,0.00,18.52,-18.52,Activo
,31/07/2023,0.00,14.83,-14.83,Activo
,30/05/2023,0.00,17.60,-17.60,Activo
,27/04/2023,0.00,31.43,-31.43,Activo
,22/06/2023,0.00,20.77,-20.77,Activo
,06/06/2023,0.00,13.32,-13.32,Activo
,27/03/2023,0.00,20.38,-20.38,Activo
,21/04/2023,0.00,17.00,-17.00,Activo
,14/04/2023,0.00,16.65,-16.65,Activo
,16/01/2023,0.00,21.95,-21.95,Activo
,01/05/2023,0.00,26.00,-26.00,Activo
,03/02/2023,0.00,11.13,-11.13,Activo
,28/07/2023,0.00,12.92,-12.92,Activo
,12/07/2023,0.00,13.22,-13.22,Activo
,17/04/2023,0.00,17.33,-17.33,Activo
,31/03/2023,0.00,17.63,-17.63,Activo
,19/06/2023,0.00,14.52,-14.52,Activo
,06/02/2023,0.00,14.99,-14.99,Activo
,04/05/2023,0.00,47.17,-47.17,Activo
,26/05/2023,0.00,18.50,-18.50,Activo
,13/01/2023,0.00,15.43,-15.43,Activo
,11/04/2023,0.00,15.03,-15.03,Activo
,28/02/2023,0.00,14.92,-14.92,Activo
,22/02/2023,0.00,11.48,-11.48,Activo
,10/01/2023,0.00,22.38,-22.38,Activo
,23/05/2023,0.00,30.18,-30.18,Activo
,07/05/2023,0.00,0.02,-0.02,Activo
,02/08/2023,0.00,29.38,-29.38,Activo
,09/02/2023,0.00,15.42,-15.42,Activo
Sigma Operativo no Facturable - Banco Industrial,,0.00,20.13,-20.13,Activo
,31/01/2023,0.00,6.28,-6.28,Activo
,01/02/2023,0.00,7.38,-7.38,Activo
,30/01/2023,0.00,6.47,-6.47,Activo
SoS - Operativo - Banco Industrial,,0.00,2.00,-2.00,Activo
,12/06/2023,0.00,1.25,-1.25,Activo
,17/02/2023,0.00,0.75,-0.75,Activo
SoS - Proyectos Integrados,,0.00,95.17,-95.17,Activo
,31/03/2023,0.00,1.75,-1.75,Activo
,10/03/2023,0.00,1.50,-1.50,Activo
,17/02/2023,0.00,1.00,-1.00,Activo
,22/02/2023,0.00,1.67,-1.67,Activo
,06/07/2023,0.00,1.00,-1.00,Activo
,17/01/2023,0.00,2.75,-2.75,Activo
,25/01/2023,0.00,4.33,-4.33,Activo
,26/01/2023,0.00,2.67,-2.67,Activo
,30/01/2023,0.00,1.75,-1.75,Activo
,31/01/2023,0.00,1.75,-1.75,Activo
,24/07/2023,0.00,0.50,-0.50,Activo
,09/03/2023,0.00,2.00,-2.00,Activo
,17/03/2023,0.00,2.17,-2.17,Activo
,13/02/2023,0.00,1.50,-1.50,Activo
,10/02/2023,0.00,0.25,-0.25,Activo
,23/02/2023,0.00,1.33,-1.33,Activo
,13/04/2023,0.00,1.50,-1.50,Activo
,18/01/2023,0.00,1.50,-1.50,Activo
,16/03/2023,0.00,4.00,-4.00,Activo
,03/04/2023,0.00,1.00,-1.00,Activo
,05/01/2023,0.00,2.25,-2.25,Activo
,14/02/2023,0.00,2.50,-2.50,Activo
,15/05/2023,0.00,1.33,-1.33,Activo
,02/01/2023,0.00,0.75,-0.75,Activo
,24/01/2023,0.00,1.50,-1.50,Activo
,22/04/2023,0.00,0.50,-0.50,Activo
,20/01/2023,0.00,5.67,-5.67,Activo
,24/03/2023,0.00,1.00,-1.00,Activo
,20/02/2023,0.00,1.50,-1.50,Activo
,06/01/2023,0.00,4.42,-4.42,Activo
,07/02/2023,0.00,1.75,-1.75,Activo
,04/04/2023,0.00,1.25,-1.25,Activo
,23/01/2023,0.00,2.00,-2.00,Activo
,12/01/2023,0.00,2.00,-2.00,Activo
,16/02/2023,0.00,1.50,-1.50,Activo
,29/06/2023,0.00,1.50,-1.50,Activo
,30/05/2023,0.00,3.50,-3.50,Activo
,28/03/2023,0.00,2.00,-2.00,Activo
,21/02/2023,0.00,2.00,-2.00,Activo
,24/02/2023,0.00,2.00,-2.00,Activo
,02/02/2023,0.00,1.50,-1.50,Activo
,27/03/2023,0.00,1.67,-1.67,Activo
,15/03/2023,0.00,3.50,-3.50,Activo
,10/01/2023,0.00,1.50,-1.50,Activo
,09/02/2023,0.00,1.50,-1.50,Activo
,02/03/2023,0.00,1.00,-1.00,Activo
,13/01/2023,0.00,2.50,-2.50,Activo
,16/01/2023,0.00,4.17,-4.17,Activo
,19/01/2023,0.00,1.00,-1.00,Activo
Tauro - Operativo Facturable - Banco Industrial,,0.00,3059.14,-3059.14,Activo
,19/05/2023,0.00,27.78,-27.78,Activo
,03/05/2023,0.00,22.42,-22.42,Activo
,28/06/2023,0.00,27.66,-27.66,Activo
,20/04/2023,0.00,19.09,-19.09,Activo
,06/03/2023,0.00,13.17,-13.17,Activo
,02/02/2023,0.00,11.97,-11.97,Activo
,12/06/2023,0.00,21.67,-21.67,Activo
,23/02/2023,0.00,7.57,-7.57,Activo
,24/05/2023,0.00,35.77,-35.77,Activo
,12/07/2023,0.00,26.65,-26.65,Activo
,07/06/2023,0.00,27.27,-27.27,Activo
,04/08/2023,0.00,18.08,-18.08,Activo
,19/04/2023,0.00,25.52,-25.52,Activo
,27/02/2023,0.00,13.73,-13.73,Activo
,07/07/2023,0.00,24.83,-24.83,Activo
,24/04/2023,0.00,28.39,-28.39,Activo
,18/01/2023,0.00,11.50,-11.50,Activo
,27/03/2023,0.00,11.81,-11.81,Activo
,23/01/2023,0.00,11.00,-11.00,Activo
,06/01/2023,0.00,10.65,-10.65,Activo
,20/06/2023,0.00,30.58,-30.58,Activo
,15/02/2023,0.00,22.95,-22.95,Activo
,19/07/2023,0.00,25.09,-25.09,Activo
,15/06/2023,0.00,26.17,-26.17,Activo
,11/05/2023,0.00,20.50,-20.50,Activo
,11/01/2023,0.00,15.00,-15.00,Activo
,16/05/2023,0.00,17.00,-17.00,Activo
,09/01/2023,0.00,26.00,-26.00,Activo
,21/07/2023,0.00,28.22,-28.22,Activo
,14/03/2023,0.00,9.09,-9.09,Activo
,12/04/2023,0.00,24.08,-24.08,Activo
,03/03/2023,0.00,14.36,-14.36,Activo
,07/04/2023,0.00,8.00,-8.00,Activo
,24/07/2023,0.00,23.50,-23.50,Activo
,13/07/2023,0.00,25.50,-25.50,Activo
,18/04/2023,0.00,23.86,-23.86,Activo
,27/06/2023,0.00,23.62,-23.62,Activo
,01/08/2023,0.00,17.00,-17.00,Activo
,07/03/2023,0.00,21.29,-21.29,Activo
,24/02/2023,0.00,9.27,-9.27,Activo
,17/01/2023,0.00,8.50,-8.50,Activo
,02/05/2023,0.00,20.58,-20.58,Activo
,18/05/2023,0.00,28.20,-28.20,Activo
,10/03/2023,0.00,3.44,-3.44,Activo
,20/07/2023,0.00,26.67,-26.67,Activo
,03/08/2023,0.00,14.25,-14.25,Activo
,17/07/2023,0.00,22.37,-22.37,Activo
,11/07/2023,0.00,27.50,-27.50,Activo
,07/02/2023,0.00,20.75,-20.75,Activo
,28/04/2023,0.00,18.95,-18.95,Activo
,20/02/2023,0.00,13.65,-13.65,Activo
,25/05/2023,0.00,24.53,-24.53,Activo
,01/02/2023,0.00,7.58,-7.58,Activo
,30/06/2023,0.00,7.00,-7.00,Activo
,16/03/2023,0.00,11.89,-11.89,Activo
,10/04/2023,0.00,27.08,-27.08,Activo
,14/02/2023,0.00,17.08,-17.08,Activo
,31/01/2023,0.00,8.00,-8.00,Activo
,01/03/2023,0.00,14.30,-14.30,Activo
,27/01/2023,0.00,4.75,-4.75,Activo
,04/07/2023,0.00,24.08,-24.08,Activo
,21/06/2023,0.00,31.08,-31.08,Activo
,25/04/2023,0.00,19.47,-19.47,Activo
,05/01/2023,0.00,11.63,-11.63,Activo
,23/03/2023,0.00,25.02,-25.02,Activo
,03/04/2023,0.00,23.49,-23.49,Activo
,02/06/2023,0.00,20.00,-20.00,Activo
,06/04/2023,0.00,8.00,-8.00,Activo
,20/03/2023,0.00,19.25,-19.25,Activo
,17/02/2023,0.00,16.43,-16.43,Activo
,24/01/2023,0.00,14.75,-14.75,Activo
,31/05/2023,0.00,24.33,-24.33,Activo
,15/05/2023,0.00,22.20,-22.20,Activo
,02/01/2023,0.00,2.50,-2.50,Activo
,08/06/2023,0.00,28.83,-28.83,Activo
,12/05/2023,0.00,19.92,-19.92,Activo
,14/07/2023,0.00,25.10,-25.10,Activo
,29/03/2023,0.00,23.75,-23.75,Activo
,05/06/2023,0.00,22.37,-22.37,Activo
,22/05/2023,0.00,26.45,-26.45,Activo
,21/01/2023,0.00,10.00,-10.00,Activo
,17/04/2023,0.00,25.92,-25.92,Activo
,26/06/2023,0.00,26.03,-26.03,Activo
,16/01/2023,0.00,12.00,-12.00,Activo
,09/06/2023,0.00,25.08,-25.08,Activo
,21/02/2023,0.00,20.67,-20.67,Activo
,05/05/2023,0.00,25.35,-25.35,Activo
,31/07/2023,0.00,19.37,-19.37,Activo
,18/07/2023,0.00,25.68,-25.68,Activo
,10/05/2023,0.00,20.08,-20.08,Activo
,16/02/2023,0.00,16.55,-16.55,Activo
,08/02/2023,0.00,30.83,-30.83,Activo
,13/03/2023,0.00,10.70,-10.70,Activo
,12/01/2023,0.00,12.03,-12.03,Activo
,26/07/2023,0.00,26.70,-26.70,Activo
,17/05/2023,0.00,21.80,-21.80,Activo
,13/04/2023,0.00,23.83,-23.83,Activo
,14/06/2023,0.00,29.00,-29.00,Activo
,04/01/2023,0.00,8.03,-8.03,Activo
,22/06/2023,0.00,24.50,-24.50,Activo
,08/03/2023,0.00,19.72,-19.72,Activo
,22/03/2023,0.00,24.01,-24.01,Activo
,09/05/2023,0.00,18.93,-18.93,Activo
,17/03/2023,0.00,15.47,-15.47,Activo
,04/04/2023,0.00,19.07,-19.07,Activo
,30/01/2023,0.00,3.00,-3.00,Activo
,23/06/2023,0.00,42.75,-42.75,Activo
,13/02/2023,0.00,22.25,-22.25,Activo
,08/05/2023,0.00,28.48,-28.48,Activo
,03/01/2023,0.00,9.75,-9.75,Activo
,30/03/2023,0.00,22.69,-22.69,Activo
,27/07/2023,0.00,18.42,-18.42,Activo
,10/07/2023,0.00,24.78,-24.78,Activo
,25/01/2023,0.00,18.00,-18.00,Activo
,05/07/2023,0.00,22.02,-22.02,Activo
,01/06/2023,0.00,19.06,-19.06,Activo
,26/04/2023,0.00,24.75,-24.75,Activo
,06/06/2023,0.00,25.42,-25.42,Activo
,23/05/2023,0.00,27.90,-27.90,Activo
,03/02/2023,0.00,3.18,-3.18,Activo
,31/03/2023,0.00,26.60,-26.60,Activo
,29/06/2023,0.00,26.80,-26.80,Activo
,09/03/2023,0.00,13.50,-13.50,Activo
,19/01/2023,0.00,18.00,-18.00,Activo
,10/02/2023,0.00,23.88,-23.88,Activo
,28/03/2023,0.00,22.82,-22.82,Activo
,14/04/2023,0.00,26.98,-26.98,Activo
,06/07/2023,0.00,30.22,-30.22,Activo
,30/05/2023,0.00,25.92,-25.92,Activo
